
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:      1.8
 1.18163  0.338169  1.8 
 1.18311  0.334167  1.8 
 1.18463  0.330165  1.8 
 1.18618  0.326163  1.8 
 1.18778  0.322161  1.8 
 1.18943  0.318159  1.8 
 1.19112  0.314157  1.8 
 1.19285  0.310155  1.8 
 1.19463  0.306153  1.8 
 1.19646  0.302151  1.8 
 1.19833  0.298149  1.8 
 1.20026  0.294147  1.8 
 1.20223  0.290145  1.8 
 1.20425  0.286143  1.8 
 1.20633  0.282141  1.8 
 1.20845  0.278139  1.8 
 1.21063  0.274137  1.8 
 1.21287  0.270135  1.8 
 1.21516  0.266133  1.8 
 1.2175  0.262131  1.8 
 1.2199  0.258129  1.8 
 1.22236  0.254127  1.8 
 1.22488  0.250125  1.8 
 1.22745  0.246123  1.8 
 1.23009  0.242121  1.8 
 1.23278  0.238119  1.8 
 1.23554  0.234117  1.8 
 1.23835  0.230115  1.8 
 1.24123  0.226113  1.8 
 1.24417  0.222111  1.8 
 1.24718  0.218109  1.8 
 1.25025  0.214107  1.8 
 1.25253  0.211194  1.8 
 1.25329  0.210105  1.8 
 1.25615  0.206103  1.8 
 1.25904  0.202101  1.8 
 1.26197  0.198099  1.8 
 1.26495  0.194097  1.8 
 1.26796  0.190095  1.8 
 1.27102  0.186093  1.8 
 1.27411  0.182091  1.8 
 1.27724  0.178089  1.8 
 1.28041  0.174087  1.8 
 1.28362  0.170085  1.8 
 1.28687  0.166083  1.8 
 1.29016  0.162081  1.8 
 1.29348  0.158079  1.8 
 1.29684  0.154077  1.8 
 1.30023  0.150075  1.8 
 1.30366  0.146073  1.8 
 1.30713  0.142071  1.8 
 1.31062  0.138069  1.8 
 1.31416  0.134067  1.8 
 1.31772  0.130065  1.8 
 1.32132  0.126063  1.8 
 1.32495  0.122061  1.8 
 1.32862  0.118059  1.8 
 1.33231  0.114057  1.8 
 1.33333  0.112955  1.8 
 1.33575  0.110055  1.8 
 1.33909  0.106053  1.8 
 1.34245  0.102051  1.8 
 1.34582  0.098049  1.8 
 1.3492  0.094047  1.8 
 1.35259  0.090045  1.8 
 1.35599  0.086043  1.8 
 1.35941  0.082041  1.8 
 1.36282  0.078039  1.8 
 1.36625  0.074037  1.8 
 1.36968  0.070035  1.8 
 1.37312  0.066033  1.8 
 1.37657  0.062031  1.8 
 1.38002  0.058029  1.8 
 1.38347  0.054027  1.8 
 1.38693  0.050025  1.8 
 1.39039  0.046023  1.8 
 1.39386  0.042021  1.8 
 1.39732  0.038019  1.8 
 1.40078  0.034017  1.8 
 1.40425  0.030015  1.8 
 1.40771  0.026013  1.8 
 1.41118  0.022011  1.8 
 1.41414  0.0185818  1.8 
 1.4146  0.018009  1.8 

 1.11724  0.786393  1.8 
 1.11789  0.782391  1.8 
 1.11854  0.778389  1.8 
 1.11917  0.774387  1.8 
 1.11979  0.770385  1.8 
 1.1204  0.766383  1.8 
 1.121  0.762381  1.8 
 1.12158  0.758379  1.8 
 1.12216  0.754377  1.8 
 1.12273  0.750375  1.8 
 1.12328  0.746373  1.8 
 1.12383  0.742371  1.8 
 1.12437  0.738369  1.8 
 1.12489  0.734367  1.8 
 1.12541  0.730365  1.8 
 1.12592  0.726363  1.8 
 1.12642  0.722361  1.8 
 1.12691  0.718359  1.8 
 1.12739  0.714357  1.8 
 1.12786  0.710355  1.8 
 1.12833  0.706353  1.8 
 1.12878  0.702351  1.8 
 1.12923  0.698349  1.8 
 1.12967  0.694347  1.8 
 1.13011  0.690345  1.8 
 1.13053  0.686343  1.8 
 1.13095  0.682341  1.8 
 1.13137  0.678339  1.8 
 1.13177  0.674337  1.8 
 1.13217  0.670335  1.8 
 1.13257  0.666333  1.8 
 1.13296  0.662331  1.8 
 1.13334  0.658329  1.8 
 1.13372  0.654327  1.8 
 1.13409  0.650325  1.8 
 1.13446  0.646323  1.8 
 1.13482  0.642321  1.8 
 1.13518  0.638319  1.8 
 1.13554  0.634317  1.8 
 1.13589  0.630315  1.8 
 1.13624  0.626313  1.8 
 1.13658  0.622311  1.8 
 1.13693  0.618309  1.8 
 1.13727  0.614307  1.8 
 1.1376  0.610305  1.8 
 1.13794  0.606303  1.8 
 1.13827  0.602301  1.8 
 1.13861  0.598299  1.8 
 1.13894  0.594297  1.8 
 1.13927  0.590295  1.8 
 1.1396  0.586293  1.8 
 1.13993  0.582291  1.8 
 1.14027  0.578289  1.8 
 1.1406  0.574287  1.8 
 1.14093  0.570285  1.8 
 1.14127  0.566283  1.8 
 1.14161  0.562281  1.8 
 1.14195  0.558279  1.8 
 1.14229  0.554277  1.8 
 1.14264  0.550275  1.8 
 1.14299  0.546273  1.8 
 1.14334  0.542271  1.8 
 1.1437  0.538269  1.8 
 1.14407  0.534267  1.8 
 1.14444  0.530265  1.8 
 1.14481  0.526263  1.8 
 1.1452  0.522261  1.8 
 1.14559  0.518259  1.8 
 1.14598  0.514257  1.8 
 1.14639  0.510255  1.8 
 1.1468  0.506253  1.8 
 1.14723  0.502251  1.8 
 1.14766  0.498249  1.8 
 1.14811  0.494247  1.8 
 1.14856  0.490245  1.8 
 1.14903  0.486243  1.8 
 1.14951  0.482241  1.8 
 1.15  0.478239  1.8 
 1.15051  0.474237  1.8 
 1.15103  0.470235  1.8 
 1.15156  0.466233  1.8 
 1.15212  0.462231  1.8 
 1.15268  0.458229  1.8 
 1.15327  0.454227  1.8 
 1.15387  0.450225  1.8 
 1.1545  0.446223  1.8 
 1.15514  0.442221  1.8 
 1.1558  0.438219  1.8 
 1.15649  0.434217  1.8 
 1.1572  0.430215  1.8 
 1.15793  0.426213  1.8 
 1.15868  0.422211  1.8 
 1.15946  0.418209  1.8 
 1.16027  0.414207  1.8 
 1.1611  0.410205  1.8 
 1.16196  0.406203  1.8 
 1.16285  0.402201  1.8 
 1.16378  0.398199  1.8 
 1.16473  0.394197  1.8 

 0.987359  1.17059  1.8 
 0.989515  1.16658  1.8 
 0.991643  1.16258  1.8 
 0.993743  1.15858  1.8 
 0.995816  1.15458  1.8 
 0.997863  1.15058  1.8 
 0.999883  1.14657  1.8 
 1.00188  1.14257  1.8 
 1.00384  1.13857  1.8 
 1.00579  1.13457  1.8 
 1.0077  1.13057  1.8 
 1.0096  1.12656  1.8 
 1.0101  1.12549  1.8 
 1.01164  1.12256  1.8 
 1.01371  1.11856  1.8 
 1.01576  1.11456  1.8 
 1.01777  1.11056  1.8 
 1.01977  1.10655  1.8 
 1.02173  1.10255  1.8 
 1.02367  1.09855  1.8 
 1.02559  1.09455  1.8 
 1.02747  1.09055  1.8 
 1.02934  1.08654  1.8 
 1.03118  1.08254  1.8 
 1.03299  1.07854  1.8 
 1.03478  1.07454  1.8 
 1.03654  1.07054  1.8 
 1.03828  1.06653  1.8 
 1.04  1.06253  1.8 
 1.0417  1.05853  1.8 
 1.04337  1.05453  1.8 
 1.04501  1.05053  1.8 
 1.04664  1.04652  1.8 
 1.04824  1.04252  1.8 
 1.04983  1.03852  1.8 
 1.05139  1.03452  1.8 
 1.05292  1.03052  1.8 
 1.05444  1.02651  1.8 
 1.05594  1.02251  1.8 
 1.05741  1.01851  1.8 
 1.05887  1.01451  1.8 
 1.0603  1.01051  1.8 
 1.06172  1.0065  1.8 
 1.06311  1.0025  1.8 
 1.06449  0.998499  1.8 
 1.06584  0.994497  1.8 
 1.06718  0.990495  1.8 
 1.0685  0.986493  1.8 
 1.0698  0.982491  1.8 
 1.07108  0.978489  1.8 
 1.07234  0.974487  1.8 
 1.07359  0.970485  1.8 
 1.07481  0.966483  1.8 
 1.07602  0.962481  1.8 
 1.07721  0.958479  1.8 
 1.07839  0.954477  1.8 
 1.07954  0.950475  1.8 
 1.08068  0.946473  1.8 
 1.08181  0.942471  1.8 
 1.08291  0.938469  1.8 
 1.08401  0.934467  1.8 
 1.08508  0.930465  1.8 
 1.08614  0.926463  1.8 
 1.08718  0.922461  1.8 
 1.08821  0.918459  1.8 
 1.08922  0.914457  1.8 
 1.09022  0.910455  1.8 
 1.09091  0.907635  1.8 
 1.09124  0.906453  1.8 
 1.09233  0.902451  1.8 
 1.0934  0.898449  1.8 
 1.09446  0.894447  1.8 
 1.0955  0.890445  1.8 
 1.09652  0.886443  1.8 
 1.09753  0.882441  1.8 
 1.09852  0.878439  1.8 
 1.09949  0.874437  1.8 
 1.10045  0.870435  1.8 
 1.1014  0.866433  1.8 
 1.10232  0.862431  1.8 
 1.10323  0.858429  1.8 
 1.10413  0.854427  1.8 
 1.10501  0.850425  1.8 
 1.10588  0.846423  1.8 
 1.10673  0.842421  1.8 
 1.10757  0.838419  1.8 
 1.1084  0.834417  1.8 
 1.10921  0.830415  1.8 
 1.11  0.826413  1.8 
 1.11078  0.822411  1.8 
 1.11155  0.818409  1.8 
 1.11231  0.814407  1.8 
 1.11305  0.810405  1.8 
 1.11378  0.806403  1.8 
 1.1145  0.802401  1.8 
 1.1152  0.798399  1.8 
 1.11589  0.794397  1.8 
 1.11657  0.790395  1.8 
 1.11724  0.786393  1.8 

 0.650096  1.54677  1.8 
 0.655545  1.54277  1.8 
 0.660919  1.53877  1.8 
 0.666219  1.53477  1.8 
 0.671446  1.53077  1.8 
 0.676601  1.52676  1.8 
 0.681685  1.52276  1.8 
 0.686699  1.51876  1.8 
 0.686869  1.51862  1.8 
 0.691896  1.51476  1.8 
 0.69703  1.51076  1.8 
 0.702094  1.50675  1.8 
 0.70709  1.50275  1.8 
 0.712017  1.49875  1.8 
 0.716877  1.49475  1.8 
 0.721671  1.49075  1.8 
 0.726401  1.48674  1.8 
 0.731066  1.48274  1.8 
 0.735669  1.47874  1.8 
 0.740209  1.47474  1.8 
 0.744688  1.47074  1.8 
 0.749107  1.46673  1.8 
 0.753467  1.46273  1.8 
 0.757768  1.45873  1.8 
 0.762012  1.45473  1.8 
 0.766199  1.45073  1.8 
 0.767677  1.4493  1.8 
 0.770525  1.44672  1.8 
 0.7749  1.44272  1.8 
 0.779217  1.43872  1.8 
 0.783477  1.43472  1.8 
 0.78768  1.43072  1.8 
 0.791827  1.42671  1.8 
 0.795919  1.42271  1.8 
 0.799957  1.41871  1.8 
 0.803941  1.41471  1.8 
 0.807873  1.41071  1.8 
 0.811753  1.4067  1.8 
 0.815582  1.4027  1.8 
 0.81936  1.3987  1.8 
 0.823089  1.3947  1.8 
 0.826769  1.3907  1.8 
 0.830401  1.38669  1.8 
 0.833985  1.38269  1.8 
 0.837522  1.37869  1.8 
 0.841013  1.37469  1.8 
 0.844459  1.37069  1.8 
 0.84786  1.36668  1.8 
 0.848485  1.36594  1.8 
 0.85147  1.36268  1.8 
 0.85509  1.35868  1.8 
 0.858664  1.35468  1.8 
 0.86219  1.35068  1.8 
 0.865671  1.34667  1.8 
 0.869106  1.34267  1.8 
 0.872497  1.33867  1.8 
 0.875844  1.33467  1.8 
 0.879148  1.33067  1.8 
 0.882408  1.32666  1.8 
 0.885626  1.32266  1.8 
 0.888803  1.31866  1.8 
 0.891939  1.31466  1.8 
 0.895034  1.31066  1.8 
 0.898089  1.30665  1.8 
 0.901105  1.30265  1.8 
 0.904082  1.29865  1.8 
 0.907021  1.29465  1.8 
 0.909922  1.29065  1.8 
 0.912786  1.28664  1.8 
 0.915612  1.28264  1.8 
 0.918403  1.27864  1.8 
 0.921158  1.27464  1.8 
 0.923877  1.27064  1.8 
 0.926562  1.26663  1.8 
 0.929212  1.26263  1.8 
 0.929293  1.26251  1.8 
 0.932109  1.25863  1.8 
 0.934977  1.25463  1.8 
 0.937808  1.25063  1.8 
 0.940603  1.24662  1.8 
 0.943362  1.24262  1.8 
 0.946085  1.23862  1.8 
 0.948773  1.23462  1.8 
 0.951426  1.23062  1.8 
 0.954045  1.22661  1.8 
 0.956631  1.22261  1.8 
 0.959183  1.21861  1.8 
 0.961702  1.21461  1.8 
 0.964189  1.21061  1.8 
 0.966643  1.2066  1.8 
